0.61,0.365,0.155,1.0765,0.488,0.249,0.27,Lavender
0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,Thistle
0.45,0.36,0.16,0.567,0.174,0.1245,0.225,Plum
0.585,0.46,0.17,0.9325,0.365,0.271,0.29,Violet
0.44,0.34,0.12,0.438,0.2115,0.083,0.12,Orchid
0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,Fuchsia
0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,Magenta
0.505,0.39,0.185,0.6125,0.267,0.142,0.172,MediumOrchid
0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,MediumPurple
0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,RebeccaPurple
0.645,0.52,0.18,1.285,0.5775,0.352,0.317,BlueViolet
0.355,0.26,0.09,0.1925,0.077,0.038,0.065,DarkViolet
0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,DarkOrchid
0.59,0.455,0.155,1.066,0.382,0.2275,0.415,DarkMagenta
0.495,0.38,0.12,0.512,0.233,0.1205,0.136,Purple
0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,Indigo
0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,SlateBlue
0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,DarkSlateBlue
0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,MediumSlateBlue
0.575,0.46,0.155,0.892,0.4415,0.176,0.22,GreenYellow
0.63,0.495,0.16,1.093,0.497,0.221,0.315,Chartreuse
0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,LawnGreen
0.435,0.345,0.12,0.3215,0.13,0.056,0.1185,Lime
0.51,0.405,0.12,0.61,0.229,0.131,0.235,SpringGreen
0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,MediumSpringGreen
0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,LightGreen
0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,PaleGreen
0.49,0.38,0.12,0.529,0.2165,0.139,0.155,DarkSeaGreen
0.46,0.35,0.115,0.44,0.19,0.1025,0.13,MediumSeaGreen
0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,SeaGreen
0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,ForestGreen
0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,Green
0.48,0.37,0.125,0.474,0.179,0.1035,0.175,DarkGreen
0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,YellowGreen
0.3,0.225,0.075,0.1345,0.057,0.028,0.044,OliveDrab
0.49,0.385,0.16,0.656,0.2455,0.171,0.205,Olive
0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,DarkOliveGreen
0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,MediumAquaMarine
0.63,0.48,0.185,1.21,0.53,0.2555,0.322,DarkCyan
0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,Teal
0.56,0.42,0.14,0.837,0.414,0.214,0.2,Aqua
0.33,0.205,0.095,0.1595,0.077,0.032,0.0435,Cyan
0.56,0.445,0.165,0.832,0.3455,0.179,0.279,AliceBlue
0.32,0.255,0.085,0.1745,0.072,0.033,0.057,AntiqueWhite
0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,Aqua
0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,Aquamarine
0.405,0.31,0.12,0.3095,0.138,0.058,0.095,Azure
0.235,0.175,0.055,0.067,0.027,0.0125,0.018,Beige
0.52,0.41,0.155,0.727,0.291,0.1835,0.235,Bisque
0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,Black
0.415,0.315,0.12,0.4015,0.199,0.087,0.097,BlanchedAlmond
0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,Blue
0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,BlueViolet
0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,Brown
0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,BurlyWood
0.725,0.575,0.175,2.124,0.765,0.4515,0.85,CadetBlue
0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,Chartreuse
0.55,0.425,0.145,0.89,0.4325,0.171,0.236,Chocolate
0.58,0.475,0.135,0.925,0.391,0.165,0.275,Coral
0.6,0.41,0.145,0.939,0.4475,0.196,0.268,CornflowerBlue
0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,Cornsilk
0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,Crimson
0.295,0.21,0.08,0.1,0.038,0.026,0.031,Cyan
0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,DarkBlue
0.69,0.55,0.2,1.8465,0.732,0.472,0.57,DarkCyan
0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,DarkGoldenRod
0.59,0.5,0.2,1.187,0.412,0.2705,0.37,DarkGray
0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,DarkGreen
0.625,0.49,0.12,0.8765,0.456,0.18,0.233,DarkKhaki
0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,DarkMagenta
0.43,0.335,0.115,0.406,0.166,0.0935,0.135,DarkOliveGreen
0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,DarkOrange
0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,DarkOrchid
0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,DarkRed
0.4,0.315,0.09,0.33,0.151,0.068,0.08,DarkSalmon
0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,DarkSeaGreen
0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,DarkSlateBlue
0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,DarkSlateGray
0.42,0.335,0.115,0.369,0.171,0.071,0.12,DarkTurquoise
0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,DarkViolet
0.565,0.44,0.15,0.863,0.435,0.149,0.27,DeepPink
0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,DeepSkyBlue
0.52,0.38,0.14,0.525,0.1775,0.115,0.185,DimGray
0.36,0.265,0.09,0.2165,0.096,0.037,0.0735,DodgerBlue
0.6,0.475,0.23,1.157,0.522,0.2235,0.36,FireBrick
0.565,0.455,0.13,1.058,0.439,0.2645,0.3,FloralWhite
0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,ForestGreen
0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,Fuchsia
0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,Gainsboro
0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,GhostWhite
0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,Gold
0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,GoldenRod
0.635,0.51,0.17,1.2235,0.532,0.271,0.354,Gray
0.65,0.525,0.175,1.4715,0.675,0.315,0.399,Green
0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,GreenYellow
0.505,0.385,0.145,0.6775,0.236,0.179,0.2,HoneyDew
0.64,0.495,0.165,1.307,0.678,0.292,0.266,HotPink
0.49,0.37,0.11,0.538,0.271,0.1035,0.139,IndianRed
0.63,0.465,0.15,1.027,0.537,0.188,0.176,Indigo
0.545,0.4,0.14,0.778,0.368,0.215,0.18,Ivory
0.425,0.325,0.11,0.3335,0.173,0.045,0.1,Khaki
0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,Lavender
0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,LavenderBlush
0.62,0.49,0.15,1.195,0.4605,0.302,0.355,LawnGreen
0.5,0.405,0.15,0.5965,0.253,0.126,0.185,LemonChiffon
0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,LightBlue
0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,LightCoral
0.52,0.375,0.135,0.5375,0.221,0.117,0.17,LightCyan
0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,LightGoldenRodYellow
0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,LightGray
0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,LightGreen
0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,LightPink
0.57,0.43,0.145,0.833,0.354,0.144,0.2815,LightSalmon
0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,LightSeaGreen
0.565,0.44,0.175,0.9025,0.31,0.193,0.325,LightSkyBlue
0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,LightSlateGray
0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,LightSteelBlue
0.615,0.455,0.135,1.059,0.4735,0.263,0.274,LightYellow
0.43,0.325,0.09,0.425,0.217,0.087,0.095,Lime
0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,LimeGreen
0.545,0.43,0.165,0.802,0.2935,0.183,0.28,Linen
0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,Magenta
0.595,0.47,0.135,0.9365,0.434,0.184,0.287,Maroon
0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,MediumAquaMarine
0.54,0.42,0.14,0.805,0.369,0.1725,0.21,MediumBlue
0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,MediumOrchid
0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,MediumPurple
0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,MediumSeaGreen
0.6,0.45,0.14,0.869,0.3425,0.195,0.291,MediumSlateBlue
0.575,0.445,0.16,0.839,0.4005,0.198,0.239,MediumSpringGreen
0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,MediumTurquoise
0.56,0.41,0.16,0.8215,0.342,0.184,0.253,MediumVioletRed
0.575,0.485,0.165,1.0405,0.419,0.264,0.3,MidnightBlue
0.33,0.25,0.09,0.197,0.085,0.041,0.0605,MintCream
0.485,0.385,0.13,0.568,0.2505,0.178,0.154,MistyRose
0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,Moccasin
0.42,0.34,0.115,0.4215,0.175,0.093,0.135,NavajoWhite
0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,Navy
0.695,0.53,0.19,1.726,0.7625,0.436,0.455,OldLace
0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,Olive
0.6,0.46,0.18,1.14,0.423,0.2575,0.365,OliveDrab
0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,Orange
0.625,0.49,0.145,0.92,0.437,0.1735,0.28,OrangeRed
0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,Orchid
0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,PaleGoldenRod
0.55,0.44,0.165,0.8605,0.312,0.169,0.3,PaleGreen
0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,PaleTurquoise
0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035,PaleVioletRed
0.55,0.425,0.16,0.793,0.343,0.2035,0.215,PapayaWhip
0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,PeachPuff
0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,Peru
0.355,0.27,0.1,0.216,0.083,0.037,0.075,Pink
0.53,0.395,0.13,0.575,0.247,0.115,0.183,Plum
0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,PowderBlue
0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,Purple
0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,Red
0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,RosyBrown
0.46,0.355,0.14,0.491,0.207,0.115,0.174,RoyalBlue
0.43,0.35,0.11,0.406,0.1675,0.081,0.135,SaddleBrown
0.67,0.55,0.17,1.247,0.472,0.2455,0.4,Salmon
0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,SandyBrown
0.415,0.315,0.125,0.388,0.068,0.09,0.125,SeaGreen
0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,SeaShell
0.175,0.125,0.04,0.024,0.0095,0.006,0.005,Sienna
0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,Silver
0.68,0.52,0.165,1.4775,0.724,0.279,0.406,SkyBlue
0.44,0.355,0.12,0.495,0.231,0.11,0.125,SlateBlue
0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,SlateGray
0.585,0.45,0.15,0.997,0.4055,0.283,0.251,Snow
0.415,0.31,0.105,0.3595,0.167,0.083,0.0915,SpringGreen
0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,SteelBlue
0.61,0.46,0.16,1,0.494,0.197,0.275,Tan
0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,Teal
0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,Thistle
0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,Tomato
0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,Turquoise
0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,Violet
0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,Wheat
0.575,0.475,0.145,0.857,0.3665,0.173,0.269,White
0.715,0.52,0.18,1.6,0.708,0.3525,0.445,WhiteSmoke
0.61,0.475,0.165,1.116,0.428,0.2205,0.315,Yellow
0.55,0.405,0.125,0.651,0.2965,0.137,0.2,YellowGreen
0.675,0.525,0.175,1.402,0.483,0.3205,0.465,RebeccaPurple
0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,LightSalmon
0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,Salmon
0.66,0.505,0.185,1.528,0.69,0.3025,0.441,DarkSalmon
0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,LightCoral
0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,IndianRed
0.645,0.505,0.185,1.463,0.592,0.3905,0.416,Crimson
0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,FireBrick
0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,DarkRed
0.36,0.27,0.085,0.196,0.0875,0.035,0.064,Red
0.63,0.505,0.175,1.221,0.555,0.252,0.34,Pink
0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,LightPink
0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,HotPink
0.64,0.51,0.175,1.368,0.515,0.266,0.57,DeepPink
0.64,0.51,0.19,1.613,0.6215,0.361,0.47,MediumVioletRed
0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,PaleVioletRed
0.205,0.15,0.065,0.04,0.02,0.011,0.013,Coral
0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,Tomato
0.415,0.33,0.09,0.3595,0.17,0.081,0.09,OrangeRed
0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,DarkOrange
0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,Orange
0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,Gold
0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,Yellow
0.3,0.22,0.08,0.121,0.0475,0.042,0.035,LightYellow
0.53,0.405,0.15,0.8315,0.352,0.187,0.2525,LemonChiffon
0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,LightGoldenRodYellow
0.445,0.32,0.12,0.414,0.199,0.09,0.117,PapayaWhip
0.445,0.325,0.1,0.378,0.1795,0.1,0.089,Moccasin
0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,PeachPuff
0.39,0.3,0.1,0.2665,0.1105,0.059,0.084,PaleGoldenRod
0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,Khaki
0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,DarkKhaki
0.49,0.38,0.14,0.7605,0.245,0.167,0.185,Lavender
0.535,0.42,0.13,0.8055,0.301,0.181,0.28,Thistle
0.445,0.345,0.09,0.3795,0.143,0.074,0.125,Plum
0.645,0.485,0.155,1.489,0.5915,0.312,0.38,Violet
0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,Orchid
0.745,0.565,0.215,1.931,0.896,0.4585,0.5,Fuchsia
0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,Magenta
0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,MediumOrchid
0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,MediumPurple
0.455,0.35,0.105,0.4445,0.213,0.107,0.1115,RebeccaPurple
0.58,0.445,0.16,0.984,0.49,0.201,0.27,BlueViolet
0.51,0.4,0.125,0.5935,0.239,0.13,0.204,DarkViolet
0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,DarkOrchid
0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,DarkMagenta
0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,Purple
0.655,0.545,0.185,1.759,0.6865,0.313,0.547,Indigo
0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,SlateBlue
0.53,0.425,0.15,0.8495,0.328,0.232,0.202,DarkSlateBlue
0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,MediumSlateBlue
0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,GreenYellow
0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,Chartreuse
0.595,0.465,0.175,1.115,0.4015,0.254,0.39,LawnGreen
0.64,0.54,0.175,1.221,0.51,0.259,0.39,Lime
0.435,0.345,0.12,0.4475,0.221,0.112,0.125,SpringGreen
0.57,0.44,0.19,1.018,0.447,0.207,0.265,MediumSpringGreen
0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,LightGreen
0.415,0.305,0.1,0.325,0.156,0.0505,0.091,PaleGreen
0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,DarkSeaGreen
0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,MediumSeaGreen
0.655,0.53,0.195,1.388,0.567,0.2735,0.41,SeaGreen
0.415,0.325,0.1,0.385,0.167,0.08,0.125,ForestGreen
0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,Green
0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,DarkGreen
0.385,0.29,0.1,0.2575,0.1,0.061,0.086,YellowGreen
0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,OliveDrab
0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,Olive
0.63,0.475,0.155,1.0005,0.452,0.252,0.265,DarkOliveGreen
0.565,0.44,0.185,0.909,0.344,0.2325,0.255,MediumAquaMarine
0.345,0.25,0.09,0.203,0.078,0.059,0.055,DarkCyan
0.505,0.395,0.105,0.551,0.248,0.103,0.171,Teal
0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,Aqua
0.41,0.315,0.095,0.306,0.121,0.0735,0.09,Cyan
0.49,0.42,0.125,0.609,0.239,0.1435,0.22,AliceBlue
0.45,0.36,0.125,0.5065,0.222,0.105,0.16,AntiqueWhite
0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,Aqua
0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,Aquamarine
0.345,0.255,0.095,0.183,0.075,0.0385,0.06,Azure
0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,Beige
0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,Bisque
0.6,0.465,0.155,1.0165,0.512,0.2465,0.225,Black
0.58,0.425,0.155,0.873,0.3615,0.249,0.239,BlanchedAlmond
0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,Blue
0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,BlueViolet
0.49,0.385,0.14,0.5425,0.198,0.127,0.175,Brown
0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,BurlyWood
0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,CadetBlue
0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,Chartreuse
0.58,0.475,0.155,0.974,0.4305,0.23,0.285,Chocolate
0.48,0.37,0.12,0.536,0.251,0.114,0.15,Coral
0.55,0.425,0.135,0.8515,0.362,0.196,0.27,CornflowerBlue
0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,Cornsilk
0.5,0.375,0.115,0.5945,0.185,0.148,0.19,Crimson
0.6,0.47,0.13,1.0105,0.423,0.219,0.298,Cyan
0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,DarkBlue
0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,DarkCyan
0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,DarkGoldenRod
0.46,0.365,0.115,0.511,0.2365,0.118,0.123,DarkGray
0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,DarkGreen
0.31,0.235,0.07,0.151,0.063,0.0405,0.045,DarkKhaki
0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,DarkMagenta
0.595,0.47,0.155,1.1775,0.542,0.269,0.31,DarkOliveGreen
0.235,0.16,0.04,0.048,0.0185,0.018,0.015,DarkOrange
0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,DarkOrchid
0.45,0.33,0.105,0.448,0.208,0.089,0.12,DarkRed
0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,DarkSalmon
0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,DarkSeaGreen
0.45,0.33,0.11,0.3685,0.16,0.0885,0.102,DarkSlateBlue
0.7,0.58,0.205,2.13,0.7415,0.49,0.58,DarkSlateGray
0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,DarkTurquoise
0.405,0.3,0.11,0.32,0.172,0.044,0.093,DarkViolet
0.54,0.425,0.12,0.817,0.2945,0.153,0.195,DeepPink
0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,DeepSkyBlue
0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,DimGray
0.57,0.42,0.155,1.008,0.377,0.193,0.34,DodgerBlue
0.575,0.475,0.17,0.967,0.3775,0.284,0.275,FireBrick
0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345,FloralWhite
0.76,0.575,0.19,1.829,0.7035,0.386,0.56,ForestGreen
0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,Fuchsia
0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,Gainsboro
0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,GhostWhite
0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,Gold
0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,GoldenRod
0.68,0.57,0.205,1.842,0.625,0.408,0.65,Gray
0.275,0.2,0.055,0.0925,0.038,0.021,0.026,Green
0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,GreenYellow
0.535,0.39,0.125,0.599,0.2595,0.149,0.169,HoneyDew
0.72,0.595,0.225,1.969,0.8045,0.423,0.66,HotPink
0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,IndianRed
0.51,0.4,0.145,0.5775,0.231,0.143,0.177,Indigo
0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,Ivory
0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,Khaki
0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,Lavender
0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,LavenderBlush
0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,LawnGreen
0.505,0.395,0.135,0.5915,0.288,0.1315,0.185,LemonChiffon
0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,LightBlue
0.645,0.49,0.16,1.144,0.5015,0.289,0.319,LightCoral
0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,LightCyan
0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,LightGoldenRodYellow
0.665,0.5,0.17,1.2975,0.6035,0.291,0.3595,LightGray
0.19,0.13,0.045,0.0265,0.009,0.005,0.009,LightGreen
0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,LightPink
0.375,0.28,0.08,0.226,0.105,0.047,0.065,LightSalmon
0.36,0.27,0.09,0.2075,0.098,0.039,0.062,LightSeaGreen
0.39,0.295,0.095,0.203,0.0875,0.045,0.075,LightSkyBlue
0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,LightSlateGray
0.66,0.515,0.2,1.6465,0.749,0.422,0.401,LightSteelBlue
0.45,0.36,0.11,0.447,0.203,0.082,0.13,LightYellow
0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,Lime
0.48,0.4,0.125,0.759,0.2125,0.179,0.24,LimeGreen
0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,Linen
0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,Magenta
0.58,0.45,0.155,0.93,0.385,0.246,0.265,Maroon
0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,MediumAquaMarine
0.465,0.36,0.105,0.431,0.172,0.107,0.175,MediumBlue
0.4,0.31,0.1,0.127,0.106,0.071,0.085,MediumOrchid
0.255,0.19,0.07,0.0815,0.028,0.016,0.031,MediumPurple
0.58,0.455,0.135,0.7955,0.405,0.167,0.204,MediumSeaGreen
0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,MediumSlateBlue
0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,MediumSpringGreen
0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,MediumTurquoise
0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,MediumVioletRed
0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,MidnightBlue
0.635,0.5,0.19,1.29,0.593,0.3045,0.352,MintCream
0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,MistyRose
0.62,0.49,0.16,1.066,0.446,0.246,0.305,Moccasin
0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,NavajoWhite
0.44,0.32,0.105,0.3875,0.1755,0.074,0.12,Navy
0.455,0.355,1.13,0.594,0.332,0.116,0.1335,OldLace
0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,Olive
0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,OliveDrab
0.535,0.41,0.15,0.8105,0.345,0.187,0.24,Orange
0.455,0.375,0.125,0.533,0.233,0.106,0.185,OrangeRed
0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,Orchid
0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,PaleGoldenRod
0.58,0.45,0.15,0.92,0.393,0.212,0.2895,PaleGreen
0.47,0.35,0.135,0.567,0.2315,0.1465,0.1525,PaleTurquoise
0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,PaleVioletRed
0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,PapayaWhip
0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,PeachPuff
0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,Peru
0.385,0.305,0.125,0.314,0.146,0.0555,0.08,Pink
0.45,0.345,0.105,0.4115,0.18,0.1125,0.135,Plum
0.3,0.23,0.075,0.15,0.0605,0.042,0.045,PowderBlue
0.435,0.33,0.105,0.335,0.156,0.0555,0.105,Purple
0.65,0.505,0.165,1.16,0.4785,0.274,0.349,Red
0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,RosyBrown
0.645,0.505,0.165,1.307,0.4335,0.262,0.52,RoyalBlue
0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,SaddleBrown
0.635,0.495,0.175,1.211,0.707,0.2725,0.323,Salmon
0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,SandyBrown
0.545,0.43,0.155,0.8035,0.409,0.144,0.228,SeaGreen
0.62,0.485,0.155,1.049,0.462,0.231,0.25,SeaShell
0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,Sienna
0.67,0.535,0.185,1.597,0.6275,0.35,0.47,Silver
0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,SkyBlue
0.615,0.5,0.165,1.327,0.6,0.3015,0.355,SlateBlue
0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,SlateGray
0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,Snow
0.68,0.53,0.185,1.1095,0.439,0.245,0.34,SpringGreen
0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,SteelBlue
0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,Tan
